r,y,e,u,d
[356.0 0.0 0.0],[357.6868 0.004540741 3.232506E-05],[-1.686768 -0.004540741 -3.232506E-05],[-0.007775981 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6868 0.004540742 3.232522E-05],[-1.686798 -0.004540742 -3.232522E-05],[-0.007770344 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6868 0.00454074 3.232531E-05],[-1.686768 -0.00454074 -3.232531E-05],[-0.007764555 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6867 0.004540742 3.232524E-05],[-1.686676 -0.004540742 -3.232524E-05],[-0.007758597 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6865 0.004540741 3.232522E-05],[-1.686523 -0.004540741 -3.232522E-05],[-0.007752461 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6863 0.004540742 3.232499E-05],[-1.68631 -0.004540742 -3.232499E-05],[-0.007746133 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6861 0.004540741 3.232504E-05],[-1.686066 -0.004540741 -3.232504E-05],[-0.007743055 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6858 0.004540742 3.232524E-05],[-1.68576 -0.004540742 -3.232524E-05],[-0.007736346 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6855 0.004540739 3.232515E-05],[-1.685455 -0.004540739 -3.232515E-05],[-0.007736332 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6851 0.00454074 3.232554E-05],[-1.68512 -0.00454074 -3.232554E-05],[-0.007732713 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6848 0.00454074 3.232555E-05],[-1.684753 -0.00454074 -3.232555E-05],[-0.007728926 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6844 0.004540741 3.232526E-05],[-1.684418 -0.004540741 -3.232526E-05],[-0.007731876 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6841 0.004540739 3.232496E-05],[-1.684052 -0.004540739 -3.232496E-05],[-0.007727823 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6837 0.00454074 3.232553E-05],[-1.683716 -0.00454074 -3.232553E-05],[-0.007730536 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6834 0.00454074 3.232532E-05],[-1.683411 -0.00454074 -3.232532E-05],[-0.007733172 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6831 0.004540739 3.23254E-05],[-1.683105 -0.004540739 -3.23254E-05],[-0.007732307 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6828 0.004540738 3.232563E-05],[-1.682831 -0.004540738 -3.232563E-05],[-0.007734831 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6826 0.004540739 3.232536E-05],[-1.682617 -0.004540739 -3.232536E-05],[-0.007740782 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6824 0.004540738 3.232566E-05],[-1.682404 -0.004540738 -3.232566E-05],[-0.007739856 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6823 0.004540739 3.232522E-05],[-1.682251 -0.004540739 -3.232522E-05],[-0.007745824 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6821 0.004540739 3.23252E-05],[-1.682129 -0.004540739 -3.23252E-05],[-0.007748396 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.682 0.004540739 3.232537E-05],[-1.682037 -0.004540739 -3.232537E-05],[-0.007751016 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.682 0.004540738 3.232585E-05],[-1.682007 -0.004540738 -3.232585E-05],[-0.007757146 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.682 0.004540739 3.23256E-05],[-1.682007 -0.004540739 -3.23256E-05],[-0.007759924 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.682 0.004540739 3.232559E-05],[-1.682037 -0.004540739 -3.232559E-05],[-0.00776279 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6821 0.004540737 3.232585E-05],[-1.682129 -0.004540737 -3.232585E-05],[-0.007769201 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6822 0.004540739 3.232518E-05],[-1.68222 -0.004540739 -3.232518E-05],[-0.007768841 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6823 0.004540738 3.232498E-05],[-1.682343 -0.004540738 -3.232498E-05],[-0.007772017 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6825 0.004540739 3.232556E-05],[-1.682495 -0.004540739 -3.232556E-05],[-0.007775301 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6827 0.004540739 3.232534E-05],[-1.682678 -0.004540739 -3.232534E-05],[-0.007778696 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6829 0.004540739 3.232533E-05],[-1.682861 -0.004540739 -3.232533E-05],[-0.007778754 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.683 0.004540739 3.23251E-05],[-1.683044 -0.004540739 -3.23251E-05],[-0.007778899 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6832 0.00454074 3.232568E-05],[-1.683228 -0.00454074 -3.232568E-05],[-0.007779123 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6834 0.004540738 3.232538E-05],[-1.683441 -0.004540738 -3.232538E-05],[-0.007782865 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6836 0.004540739 3.232533E-05],[-1.683624 -0.004540739 -3.232533E-05],[-0.007779798 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6838 0.004540738 3.23253E-05],[-1.683807 -0.004540738 -3.23253E-05],[-0.007780219 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.684 0.004540739 3.232547E-05],[-1.68399 -0.004540739 -3.232547E-05],[-0.007780686 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6841 0.004540739 3.232544E-05],[-1.684143 -0.004540739 -3.232544E-05],[-0.007777746 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6843 0.00454074 3.232498E-05],[-1.684265 -0.00454074 -3.232498E-05],[-0.007774813 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6844 0.00454074 3.23254E-05],[-1.684387 -0.00454074 -3.23254E-05],[-0.007775321 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6845 0.004540741 3.232516E-05],[-1.684509 -0.004540741 -3.232516E-05],[-0.007775835 0.0 0.0],[0.0 0.0 0.0]
[356.0 0.0 0.0],[357.6846 0.004540739 3.232526E-05],[-1.68457 -0.004540739 -3.232526E-05],[-0.007769454 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.6846 0.004540739 3.232545E-05],[2.315369 -0.004540739 -3.232545E-05],[-0.005719007 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.685 0.00454074 3.232564E-05],[2.315033 -0.00454074 -3.232564E-05],[-0.00392768 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.6861 0.004540741 3.23252E-05],[2.313934 -0.004540741 -3.23252E-05],[-0.002394527 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.6886 0.004540741 3.232518E-05],[2.311401 -0.004540741 -3.232518E-05],[-0.001118294 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.6934 0.004540746 3.232516E-05],[2.30661 -0.004540746 -3.232516E-05],[-9.714315E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.7013 0.004540748 3.232487E-05],[2.298737 -0.004540748 -3.232487E-05],[0.0006853997 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.7131 0.004540755 3.232458E-05],[2.286896 -0.004540755 -3.232458E-05],[0.001236653 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.7297 0.004540766 3.232434E-05],[2.270264 -0.004540766 -3.232434E-05],[0.001575674 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.7519 0.004540779 3.232406E-05],[2.248108 -0.004540779 -3.232406E-05],[0.001723225 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.7802 0.004540795 3.232325E-05],[2.219757 -0.004540795 -3.232325E-05],[0.001695123 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.8154 0.004540813 3.232252E-05],[2.184631 -0.004540813 -3.232252E-05],[0.001509332 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.8576 0.004540836 3.232185E-05],[2.142365 -0.004540836 -3.232185E-05],[0.001196512 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.9073 0.004540867 3.232072E-05],[2.092682 -0.004540867 -3.232072E-05],[0.0007727082 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.9645 0.0045409 3.231909E-05],[2.035492 -0.0045409 -3.231909E-05],[0.0002635856 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.0291 0.004540936 3.231826E-05],[1.970917 -0.004540936 -3.231826E-05],[-0.0003022566 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.1008 0.004540975 3.231653E-05],[1.89917 -0.004540975 -3.231653E-05],[-0.0009103552 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.1794 0.00454102 3.231545E-05],[1.820648 -0.00454102 -3.231545E-05],[-0.001536202 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.2641 0.004541067 3.231381E-05],[1.735901 -0.004541067 -3.231381E-05],[-0.002158874 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.3544 0.004541119 3.231229E-05],[1.645599 -0.004541119 -3.231229E-05],[-0.002760959 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.4495 0.004541172 3.23108E-05],[1.550537 -0.004541172 -3.23108E-05],[-0.003325044 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.5484 0.004541229 3.230909E-05],[1.451599 -0.004541229 -3.230909E-05],[-0.003837105 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.6503 0.004541284 3.230798E-05],[1.349701 -0.004541284 -3.230798E-05],[-0.004289933 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.7541 0.004541344 3.230637E-05],[1.245911 -0.004541344 -3.230637E-05],[-0.004662454 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.8588 0.004541401 3.230499E-05],[1.141205 -0.004541401 -3.230499E-05],[-0.004961 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.9633 0.004541462 3.230483E-05],[1.036682 -0.004541462 -3.230483E-05],[-0.005167744 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.0667 0.00454152 3.230321E-05],[0.9333191 -0.00454152 -3.230321E-05],[-0.005292286 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.1679 0.004541577 3.230236E-05],[0.8321228 -0.004541577 -3.230236E-05],[-0.005327 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.266 0.004541632 3.230158E-05],[0.7340393 -0.004541632 -3.230158E-05],[-0.005274544 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.3601 0.004541686 3.230092E-05],[0.6399231 -0.004541686 -3.230092E-05],[-0.00514104 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.4494 0.004541737 3.230061E-05],[0.5505676 -0.004541737 -3.230061E-05],[-0.004929234 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.5334 0.004541784 3.230018E-05],[0.4666138 -0.004541784 -3.230018E-05],[-0.004652308 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.6113 0.004541828 3.229968E-05],[0.3886719 -0.004541828 -3.229968E-05],[-0.004309834 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.6829 0.004541867 3.229947E-05],[0.3171387 -0.004541867 -3.229947E-05],[-0.00392222 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.7476 0.004541904 3.229933E-05],[0.2524109 -0.004541904 -3.229933E-05],[-0.00348603 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.8054 0.004541935 3.229899E-05],[0.1946411 -0.004541935 -3.229899E-05],[-0.003025612 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.856 0.004541965 3.229865E-05],[0.1439514 -0.004541965 -3.229865E-05],[-0.002541555 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.8997 0.00454199 3.229876E-05],[0.1003113 -0.00454199 -3.229876E-05],[-0.002048519 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9365 0.004542011 3.229874E-05],[0.0635376 -0.004542011 -3.229874E-05],[-0.001561539 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9666 0.004542027 3.22992E-05],[0.03344727 -0.004542027 -3.22992E-05],[-0.001078806 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9904 0.004542041 3.229895E-05],[0.009613037 -0.004542041 -3.229895E-05],[-0.0006264095 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.008299939 0.004542052 3.229891E-05],[-0.008299939 -0.004542052 -3.229891E-05],[-0.0001928898 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.02084726 0.004542057 3.229893E-05],[-0.02084726 -0.004542057 -3.229893E-05],[0.0001975675 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.0285708 0.004542063 3.229909E-05],[-0.0285708 -0.004542063 -3.229909E-05],[0.0005468143 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.03207179 0.004542065 3.229882E-05],[-0.03207179 -0.004542065 -3.229882E-05],[0.000848137 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.03198199 0.004542063 3.229905E-05],[-0.03198199 -0.004542063 -3.229905E-05],[0.001097743 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.0289501 0.004542062 3.229882E-05],[-0.0289501 -0.004542062 -3.229882E-05],[0.001293077 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.02362807 0.004542061 3.229895E-05],[-0.02362807 -0.004542061 -3.229895E-05],[0.001432866 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.01665816 0.004542054 3.229899E-05],[-0.01665816 -0.004542054 -3.229899E-05],[0.001517061 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.00866094 0.004542051 3.229919E-05],[-0.00866094 -0.004542051 -3.229919E-05],[0.001546773 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.0002240993 0.004542045 3.229898E-05],[-0.0002240993 -0.004542045 -3.229898E-05],[0.00152422 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9919 0.004542042 3.229895E-05],[0.008117676 -0.004542042 -3.229895E-05],[0.001453776 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9842 0.004542036 3.229898E-05],[0.01583862 -0.004542036 -3.229898E-05],[0.001334759 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9775 0.004542033 3.229896E-05],[0.02252197 -0.004542033 -3.229896E-05],[0.001177726 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9722 0.004542032 3.229909E-05],[0.02780151 -0.004542032 -3.229909E-05],[0.0009866585 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9686 0.004542029 3.229866E-05],[0.03137207 -0.004542029 -3.229866E-05],[0.0007667512 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.967 0.004542028 3.229889E-05],[0.0329895 -0.004542028 -3.229889E-05],[0.0005232597 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9675 0.004542027 3.229895E-05],[0.0324707 -0.004542027 -3.229895E-05],[0.0002615251 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9702 0.004542029 3.22991E-05],[0.02975464 -0.004542029 -3.22991E-05],[-6.1031E-06 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9753 0.004542033 3.229929E-05],[0.02474976 -0.004542033 -3.229929E-05],[-0.0002843417 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9825 0.004542036 3.229893E-05],[0.01754761 -0.004542036 -3.229893E-05],[-0.0005536745 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9918 0.004542042 3.229867E-05],[0.008178711 -0.004542042 -3.229867E-05],[-0.0008219265 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.003169049 0.004542049 3.229888E-05],[-0.003169049 -0.004542049 -3.229888E-05],[-0.001072139 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.01633842 0.004542056 3.229867E-05],[-0.01633842 -0.004542056 -3.229867E-05],[-0.001308347 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.03109565 0.004542064 3.229886E-05],[-0.03109565 -0.004542064 -3.229886E-05],[-0.001522345 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.04718374 0.004542073 3.229888E-05],[-0.04718374 -0.004542073 -3.229888E-05],[-0.001711742 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.06432169 0.004542083 3.229886E-05],[-0.06432169 -0.004542083 -3.229886E-05],[-0.001873894 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.08221249 0.004542092 3.229889E-05],[-0.08221249 -0.004542092 -3.229889E-05],[-0.0020069 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1005505 0.004542103 3.229892E-05],[-0.1005505 -0.004542103 -3.229892E-05],[-0.002109542 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1190292 0.004542113 3.229851E-05],[-0.1190292 -0.004542113 -3.229851E-05],[-0.00218133 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1373481 0.004542124 3.229911E-05],[-0.1373481 -0.004542124 -3.229911E-05],[-0.002222475 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1552192 0.004542134 3.229893E-05],[-0.1552192 -0.004542134 -3.229893E-05],[-0.002233802 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.172373 0.004542143 3.229922E-05],[-0.172373 -0.004542143 -3.229922E-05],[-0.002216712 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1885635 0.004542153 3.229924E-05],[-0.1885635 -0.004542153 -3.229924E-05],[-0.002173172 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2035731 0.00454216 3.229886E-05],[-0.2035731 -0.00454216 -3.229886E-05],[-0.002105606 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2172154 0.00454217 3.22991E-05],[-0.2172154 -0.00454217 -3.22991E-05],[-0.002016788 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.229338 0.004542176 3.229915E-05],[-0.229338 -0.004542176 -3.229915E-05],[-0.001909812 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2398246 0.004542181 3.2299E-05],[-0.2398246 -0.004542181 -3.2299E-05],[-0.00178798 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2485956 0.004542185 3.229949E-05],[-0.2485956 -0.004542185 -3.229949E-05],[-0.001654768 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2556081 0.004542192 3.229948E-05],[-0.2556081 -0.004542192 -3.229948E-05],[-0.001513672 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2608555 0.004542192 3.229934E-05],[-0.2608555 -0.004542192 -3.229934E-05],[-0.001368176 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2643655 0.004542196 3.229953E-05],[-0.2643655 -0.004542196 -3.229953E-05],[-0.001221712 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2661984 0.004542196 3.229936E-05],[-0.2661984 -0.004542196 -3.229936E-05],[-0.001077506 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.266444 0.004542196 3.229914E-05],[-0.266444 -0.004542196 -3.229914E-05],[-0.000938567 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.265218 0.004542195 3.229914E-05],[-0.265218 -0.004542195 -3.229914E-05],[-0.0008076302 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2626593 0.004542193 3.229936E-05],[-0.2626593 -0.004542193 -3.229936E-05],[-0.0006871325 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2589249 0.004542192 3.229892E-05],[-0.2589249 -0.004542192 -3.229892E-05],[-0.0005791152 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2541866 0.004542188 3.229893E-05],[-0.2541866 -0.004542188 -3.229893E-05],[-0.0004853089 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2486262 0.004542186 3.229936E-05],[-0.2486262 -0.004542186 -3.229936E-05],[-0.0004069814 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2424317 0.004542183 3.229934E-05],[-0.2424317 -0.004542183 -3.229934E-05],[-0.0003450463 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2357926 0.004542178 3.229911E-05],[-0.2357926 -0.004542178 -3.229911E-05],[-0.0002999905 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2288962 0.004542176 3.229926E-05],[-0.2288962 -0.004542176 -3.229926E-05],[-0.0002719275 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2219237 0.004542171 3.229926E-05],[-0.2219237 -0.004542171 -3.229926E-05],[-0.000260589 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2150471 0.004542167 3.229927E-05],[-0.2150471 -0.004542167 -3.229927E-05],[-0.0002653863 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2084256 0.004542164 3.229925E-05],[-0.2084256 -0.004542164 -3.229925E-05],[-0.0002853756 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2022035 0.004542161 3.22994E-05],[-0.2022035 -0.004542161 -3.22994E-05],[-0.0003193846 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1965076 0.004542156 3.229902E-05],[-0.1965076 -0.004542156 -3.229902E-05],[-0.0003659645 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1914456 0.004542153 3.229945E-05],[-0.1914456 -0.004542153 -3.229945E-05],[-0.0004234762 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1871051 0.004542151 3.229925E-05],[-0.1871051 -0.004542151 -3.229925E-05],[-0.0004901544 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1835526 0.004542148 3.229883E-05],[-0.1835526 -0.004542148 -3.229883E-05],[-0.0005641147 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1808333 0.004542147 3.229945E-05],[-0.1808333 -0.004542147 -3.229945E-05],[-0.0006434072 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1789714 0.004542146 3.22992E-05],[-0.1789714 -0.004542146 -3.22992E-05],[-0.0007260898 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.177971 0.004542146 3.229916E-05],[-0.177971 -0.004542146 -3.229916E-05],[-0.0008102384 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1778165 0.004542146 3.229913E-05],[-0.1778165 -0.004542146 -3.229913E-05],[-0.0008939977 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1784749 0.004542146 3.229915E-05],[-0.1784749 -0.004542146 -3.229915E-05],[-0.0009756322 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1798963 0.004542148 3.229931E-05],[-0.1798963 -0.004542148 -3.229931E-05],[-0.001053492 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1820171 0.00454215 3.229904E-05],[-0.1820171 -0.00454215 -3.229904E-05],[-0.001126164 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1847614 0.004542149 3.229932E-05],[-0.1847614 -0.004542149 -3.229932E-05],[-0.00119238 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1880436 0.004542151 3.229936E-05],[-0.1880436 -0.004542151 -3.229936E-05],[-0.001251074 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1917706 0.004542152 3.229937E-05],[-0.1917706 -0.004542152 -3.229937E-05],[-0.001301412 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1958443 0.004542157 3.229913E-05],[-0.1958443 -0.004542157 -3.229913E-05],[-0.001342769 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2001639 0.004542159 3.229941E-05],[-0.2001639 -0.004542159 -3.229941E-05],[-0.001374741 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2046285 0.004542161 3.229898E-05],[-0.2046285 -0.004542161 -3.229898E-05],[-0.001397146 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2091388 0.004542164 3.229915E-05],[-0.2091388 -0.004542164 -3.229915E-05],[-0.001410038 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2135997 0.004542165 3.2299E-05],[-0.2135997 -0.004542165 -3.2299E-05],[-0.001413635 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2179219 0.004542169 3.229918E-05],[-0.2179219 -0.004542169 -3.229918E-05],[-0.001408385 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2220234 0.004542171 3.229898E-05],[-0.2220234 -0.004542171 -3.229898E-05],[-0.001394851 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2258309 0.004542172 3.229923E-05],[-0.2258309 -0.004542172 -3.229923E-05],[-0.001373769 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2292812 0.004542176 3.229922E-05],[-0.2292812 -0.004542176 -3.229922E-05],[-0.001345998 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2323215 0.004542178 3.229945E-05],[-0.2323215 -0.004542178 -3.229945E-05],[-0.001312475 0.0 0.0],[0.0 0.0 0.0]
