r,y,e,u,d
2.001224,1.8273012638092,0.173922777175903,8.5864651940909E-05,0.0
2.001224,1.82727265357971,0.173951387405396,9.44360063127869E-05,0.0
2.001224,1.82744896411896,0.17377507686615,0.000102421957156956,0.0
2.001224,1.82782995700836,0.173394083976746,0.000109584781834232,0.0
2.001224,1.82841801643372,0.172806024551392,0.000115643730373732,0.0
2.001224,1.82921171188354,0.172012329101563,0.000120919617677157,0.0
2.001224,1.8302093744278,0.171014666557312,0.000125408484831058,0.0
2.001224,1.83141791820526,0.169806122779846,0.000128268359124578,0.0
2.001224,1.83282876014709,0.168395280838013,0.000130912781423354,0.0
2.001224,1.83444821834564,0.166775822639465,0.000131926574895386,0.0
2.001224,1.83627498149872,0.164949059486389,0.000131977515446413,0.0
2.001224,1.83830809593201,0.162915945053101,0.000131004201095714,0.0
2.001224,1.84054839611053,0.160675644874573,0.000128807861149355,0.0
2.001224,1.8430004119873,0.158223628997803,0.000125001000412656,0.0
2.001224,1.84565401077271,0.155570030212402,0.000120927159998757,0.0
2.001224,1.8485072851181,0.152716755867004,0.000115812553866695,0.0
2.001224,1.85155868530273,0.149665355682373,0.00010959935981894,0.0
2.001224,1.85479891300201,0.146425127983093,0.000102999754402117,0.0
2.001224,1.85822427272797,0.142999768257141,9.54881272802466E-05,0.0
2.001224,1.86182951927185,0.139394521713257,8.7197537526007E-05,0.0
2.001224,1.86560642719269,0.135617613792419,7.84041471482977E-05,0.0
2.001224,1.86954760551453,0.131676435470581,6.90344002144128E-05,0.0
2.001224,1.87364149093628,0.127582550048828,5.94888909644375E-05,0.0
2.001224,1.87787532806396,0.123348712921143,4.99031662589411E-05,0.0
2.001224,1.8822386264801,0.118985414505005,4.00906519691935E-05,0.0
2.001224,1.88672029972076,0.114503741264343,3.01295643918287E-05,0.0
2.001224,1.89130890369415,0.109915137290955,2.00795616455418E-05,0.0
2.001224,1.89598608016968,0.10523796081543,1.06272806372765E-05,0.0
2.001224,1.90073645114899,0.100487589836121,1.54855215353522E-06,0.0
2.001224,1.90554642677307,0.0956776142120361,-7.27686194657018E-06,0.0
2.001224,1.91040182113647,0.0908222198486328,-1.5747381850173E-05,0.0
2.001224,1.91528856754303,0.0859354734420776,-2.38248619890968E-05,0.0
2.001224,1.92018866539001,0.0810353755950928,-3.10838283451575E-05,0.0
